suite,name,summary,precondition,step_number,step,expectedresult
마이페이지,설정_001,UI,,1,1. 마이페이지 > 설정 버튼 클릭,"설정 페이지로 이동된다.

 - 타이틀 : 설정
 - [<] 뒤로가기 버튼
 - 서비스 이용 알림 설정/n챌린지 인증 결과 확인, 응모 결화 확인 등 : ON/OFF
 - 마케팅 수신 동의/n각종 유용한 혜택/이벤트 알림 : ON/OFF
 - 야간 정보 수신/n오후 9시 ~ 익일 오전 8시 : ON/OFF (디폴트 : OFF) 
 - 사업자 정보 확인/이용약관/개인 정보 처리 방침/서비스 약관
 - 앱 버전/n{N.N.N} 최신 버전입니다. 
- 버튼 : [로그아웃]
"
마이페이지,설정_002,서비스 이용 알림,서비스 이용 알림 : OFF 상태,1,"1. 설정 페이지 진입 상태
2. 서비스 이용 알림 : ON 설정","ON 설정되며 토스트 팝업이 노출된다.

{‘서비스 이용 알림’} 알림 수신을 동의하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_003,서비스 이용 알림,서비스 이용 알림 : ON 상태,2,"1. 설정 페이지 진입 상태
2. 서비스 이용 알림 : OFF 설정","OFF 설정되며 토스트 팝업이 노출된다.

{‘서비스 이용 알림’} 알림 수신을 철회하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_004,마케팅 수신 동의,"1. 서비스 이용 알림 : ON 상태
2. 마케팅 수신 동의 : OFF 상태",1,"1. 설정 페이지 진입 상태
2. 마케팅 수신 동의 : ON 설정","ON 설정되며 토스트 팝업이 노출된다.

{‘마케팅 수신 동의’} 알림 수신을 동의하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_005,마케팅 수신 동의,"1. 서비스 이용 알림 : OFF 상태
2. 마케팅 수신 동의 : OFF 상태",2,"1. 설정 페이지 진입 상태
2. 마케팅 수신 동의 : ON 설정",ON 설정 불가능한지 확인
마이페이지,설정_006,마케팅 수신 동의,마케팅 수신 동의 : ON 상태,3,"1. 설정 페이지 진입 상태
2. 마케팅 수신 동의 : OFF 설정","OFF 설정되며 토스트 팝업이 노출된다.

{‘마케팅 수신 동의’} 알림 수신을 철회하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_007,야간 정보 수신,"1. 서비스 이용 알림 : ON 상태
2. 야간 정보 수신 : OFF 상태",1,"1. 설정 페이지 진입 상태
2. 야간 정보 수신 : ON 설정","ON 설정되며 토스트 팝업이 노출된다.

{‘야간 정보’} 알림 수신을 동의하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_008,야간 정보 수신,"1. 서비스 이용 알림 : OFF 상태
2. 야간 정보 수신 : OFF 상태",2,"1. 설정 페이지 진입 상태
2. 야간 정보 수신 : ON 설정",ON 설정 불가능한지 확인
마이페이지,설정_009,야간 정보 수신,야간 정보 수신 : ON 상태,3,"1. 설정 페이지 진입 상태
2. 야간 정보 수신 : OFF 설정","OFF 설정되며 토스트 팝업이 노출된다.

{‘야간 정보’} 알림 수신을 해제하셨습니다.
{YYYY.MM.DD}"
마이페이지,설정_010,사업자 정보,,1,"1. 설정 페이지 진입 상태
2. 사업자 정보 확인 클릭",국세청 사업자 정보 확인 웹뷰로 연결된다.
마이페이지,설정_011,약관,,1,"1. 설정 페이지 진입 상태
2. 이용약관 클릭",이용약관 상세 페이지로 이동된다.
마이페이지,설정_012,약관,,2,"1. 설정 페이지 진입 상태
2. 개인 정보 처리 방침 클릭",개인 정보 처리 방침 상세 페이지로 이동된다.
마이페이지,설정_013,약관,,3,"1. 설정 페이지 진입 상태
2. 서비스 약관 클릭",서비스 약관 상세 페이지로 이동된다.
마이페이지,설정_014,앱 버전,,1,"1. 설정 페이지 진입 상태
2. 앱버전 확인",현재 앱 버전 노출 확인
마이페이지,설정_015,로그아웃,,1,"1. 설정 페이지 진입 상태
2. [로그아웃] 버튼 클릭","로그아웃 안내 팝업이 노출된다.

 - 문구 : 로그아웃 하시겠습니까?
 - 버튼 : [취소]/[로그아웃]"
마이페이지,설정_016,로그아웃,,2,"1. 설정 페이지 진입 상태
2. [로그아웃] 버튼 클릭
3. [취소] 버튼 클릭",팝업 닫히며 설정 페이지가 유지된다.
마이페이지,설정_017,로그아웃,,3,"1. 설정 페이지 진입 상태
2. [로그아웃] 버튼 클릭
3. [로그아웃] 버튼 클릭",로그아웃되며 메인 스플래시 화면으로 이동된다.
어드민,로그인_001,어드민 로그인,,1,1. 관리자 페이지 URL 진입,로그인 페이지가 노출된다.
어드민,로그인_002,어드민 로그인,,2,1. 관리자 페이지 > 로그인 완료,"관리자 페이지 메인 화면이 노출된다.

 - 메뉴 : 응모 관리/챌리지 관리"
어드민,응모 관리_001,응모 목록,,1,"1. 관리자 페이지 진입
2. 응모 관리 > 응모 목록 진입","진행 중 응모, 종료된 응모 탭 노출된다."
어드민,응모 관리_002,응모 목록,,2,"1. 응모 관리 > 응모 목록 진입
2. 검색 필터 설정 > 검색",검색한 필터에 맞는 목록이 노출된다.
어드민,응모 관리_003,응모 목록,,1,"1. 응모 관리 > 응모 목록 진입
2. 진행 중 응모 탭 
3. 리스트 확인","응모 리스트가 노출된다.

타이틀(번호),유형,이미지,응모/당첨(구매/재고),시작일시,종료일시,노출상태,등록자,등록일시"
어드민,응모 관리_004,진행중 응모_응모라운지,,2,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 응모라운지 목록 클릭","리스트 상세페이지로 이동된다.

타이틀명/티켓명/응모 시작일시/노출여부/이미지/상세정보
응모 설정 : 응모 유형, 당첨자수, 당첨발표일시, 경품티켓가, 사용응모패스
응모 현황 , 엑셀 다운로드 , 수정, 닫기
당첨자 관리 : 엑셀 다운로드"
어드민,응모 관리_005,진행중 응모_응모라운지,,1,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 응모라운지 목록 클릭
3. [수정] 클릭",응모 수정 페이지로 이동된다.
어드민,응모 관리_006,진행중 응모_응모라운지,,2,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 응모라운지 목록 클릭
3. 닫기 클릭",리스트로 이동된다.
어드민,응모 관리_007,진행중 응모_응모라운지,,3,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 응모라운지 목록 클릭
3. 응모현황 > 엑셀 다운로드 클릭",응모현황이 엑셀로 다운로드 된다.
어드민,응모 관리_008,진행중 응모_응모라운지,,4,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 응모라운지 목록 클릭
3. 당첨자 관리 > 엑셀 다운로드 클릭",당첨자 선정된 목록이 엑셀로 다운로드 된다.
어드민,응모 관리_009,응모 수정,,1,"1. 응모 수정 페이지 진입
2. 페이지 확인",기존에 등록한 내용이 노출된다.
어드민,응모 관리_010,응모 수정,,2,"1. 응모 수정 페이지 진입
2. 취소 클릭","취소 확인 팝업이 노출된다.

 - 문구 : 취소 하시겠습니까?
 - 버튼 : [취소], [확인]"
어드민,응모 관리_011,응모 수정,,3,"1. 응모 수정 페이지 진입
2. 취소 클릭 > [취소] 클릭",팝업 닫히며 수정 페이지 유지 확인
어드민,응모 관리_012,응모 수정,,4,"1. 응모 수정 페이지 진입
2. 취소 클릭 > [확인] 클릭",수정 페이지 닫히며 리스트로 이동된다.
어드민,응모 관리_013,응모 수정,,5,"1. 응모 수정 페이지 진입
2. [저장] 클릭","저장 확인 팝업이 노출된다.

 - 문구 : 저장 하시겠습니까?
 - 버튼 : [취소], [확인]"
어드민,응모 관리_014,응모 수정,,6,"1. 응모 수정 페이지 진입
2. 저장 클릭 > [취소] 클릭",팝업 닫히며 수정 페이지 유지 확인
어드민,응모 관리_015,응모 수정,,7,"1. 응모 수정 페이지 진입
2. 저장 클릭 > [확인] 클릭",수정한 내용 저장되며 리스트로 이동된다.
어드민,응모 관리_016,진행중 응모_핫딜라운지,,1,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 핫딜라운지 목록 클릭","리스트 상세페이지로 이동된다.

타이틀명/티켓명/응모 시작일시/노출여부/이미지/상세정보
응모 설정 : 응모 유형, 수량, 경품티켓가, 사용응모패스
구매 현황 , 엑셀 다운로드 , 수정, 목록"
어드민,응모 관리_017,진행중 응모_핫딜라운지,,2,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 핫딜라운지 목록 클릭
3. [수정] 클릭",응모 수정 페이지로 이동된다.
어드민,응모 관리_018,진행중 응모_핫딜라운지,,3,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 : 핫딜라운지 목록 클릭
3. 닫기 클릭",리스트로 이동된다.
어드민,응모 관리_019,진행중 응모_핫딜라운지,,4,"1. 응모 목록 > 진행 중 응모 탭
2. 리스트 내에 유형 :핫딜라운지목록 클릭
3. 엑셀 다운로드 클릭",구매 현황이 엑셀로 다운로드 된다.
어드민,응모 관리_020,응모 등록,,1,"1. 응모 관리 > 응모 목록 진입
2. [등록] 버튼 클릭",응모 등록 페이지로 이동된다.
어드민,응모 관리_021,응모 등록,,2,"1. 응모 등록 페이지 진입
2. 응모 종료일시를 시작일시보다 이전으로 설정",시작일시보다 이전으로 설정 불가능한지 확인
어드민,응모 관리_022,응모 등록,,3,"1. 응모 등록 페이지 진입
2. 당첨자 발표일시 > 응모 시작/종료일시 이전으로 설정",응모 시작/종료일시 이전으로 설정 불가능한지 확인
어드민,응모 관리_023,응모 등록,,4,"1. 응모 등록 페이지 진입
2. 응모 유형 및 내용 입력
3. 저장 클릭",응모 등록되며 응모 시작일시에 앱 > 노출되는지 확인
어드민,응모 관리_024,응모 등록,,5,"1. 응모 등록 페이지 진입
2. 응모 유형 및 내용 입력
3. 목록 클릭",응모 등록되지 않으며 목록으로 이동된다.
어드민,응모 관리_025,종료된 응모,,1,"1. 응모 관리 > 응모 목록 진입
2. 종료된 응모 탭 
3. 리스트 확인","응모 리스트가 노출된다.

번호/유형/이미지/타이틀명/응모,당첨(구매/재고)/시작일시/종료일시/노출상태/등록자/등록일시/당첨자 발표일시/당첨자 선정"
어드민,응모 관리_026,종료된 응모,,2,"1. 응모 관리 > 응모 목록 진입
2. 종료된 응모 탭 
3. 유형 : 응모 라운지 내역 클릭","종료된 응모 상세 페이지로 이동된다.

 - 타이틀명/응모 시작일시/노출여부/이미지/상세정보
 - 응모 설정 : 응모 유형, 당첨인원, 당첨자발표일지, 응모경품가, 사용응모패스
 - 응모 현황, 응모자 리스트, [당첨자 선정] 버튼
 - 당첨자 관리, 엑셀 다운로드 , 당첨자 게시 적용, 당첨자 리스트, 목록"
어드민,응모 관리_027,종료된 응모,,1,"1. 응모 관리 > 응모 목록 진입
2. 종료된 응모 탭 
3. 유형 : 응모 라운지 내역 클릭
4. 응모 현황 리스트 내에 응모자 체크 > [당첨자 선정] 클릭",체크한 응모자가 당첨자 관리 리스트에 추가된다.
어드민,응모 관리_028,종료된 응모,,2,"1. 종료된 응모 내역 상세 페이지 진입
2. 응모 현황 리스트 내에 응모자 A 체크 > [당첨자 선정] 클릭
3. 응모 현황 리스트 내에 응모자 A 다시 체크 > [당첨자 선정] 클릭","팝업 노출되며 중복 추가되지 않는다.

 - 문구 : 이미 추가된 당첨자입니다.
 - 버튼 :  확인"
어드민,응모 관리_029,종료된 응모,,3,"1. 종료된 응모 내역 상세 페이지 진입
2. 응모 현황 리스트 내에 응모자 중 당첨 인원 초과하여 체크
3. [당첨자 선정] 클릭","팝업 노출되며 초과하여 추가되지 않는다. 
 
 - 문구 : 당첨자 10명이 초과하였습니다. 
 - 버튼 :  확인"
어드민,응모 관리_030,종료된 응모,당첨자 추가된 상태,4,"1. 종료된 응모 내역 상세 페이지 진입
2. 당첨자 관리 리스트 > [삭제] 클릭","삭제 확인 팝업이 노출된다.

 - 문구 : 선택한 당첨자를 삭제하시겠습니까?
 - 버튼 : [취소], [확인]"
어드민,응모 관리_031,종료된 응모,,5,"1. 종료된 응모 내역 상세 페이지 진입
2. 당첨자 관리 리스트 > [삭제] 클릭
3. [취소] 클릭",취소되며 당첨자 관리 리스트에 유지된다.
어드민,응모 관리_032,종료된 응모,,6,"1. 종료된 응모 내역 상세 페이지 진입
2. 당첨자 관리 리스트 > [삭제] 클릭
3. [확인] 클릭","당첨자 관리 리스트에서 삭제된다.
응모 현황에서 동일한 응모자 체크하여 당첨자 선정 시 다시 추가 가능한지 확인"
어드민,응모 관리_033,발송상태 관리,,1,1. 응모 관리 > 발송상태 관리 진입,발송 상태에 따른 목록이 노출된다.
어드민,응모 관리_034,발송상태 관리,,2,"1. 응모 관리 > 발송상태 관리 진입
2. 검색 필터 확인",검색 필터에 따른 내역이 리스트에 노출된다.
어드민,응모 관리_035,발송상태 관리,,3,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 전체
3. 목록 확인","전체 발송 상태에 맞는 목록이 노출된다.

번호/유형/이미지/타이틀명/티켓명/프로필명/휴대폰번호/이메일주소/생성일시/등록자/처리일시/상태"
어드민,응모 관리_036,발송상태 관리,,4,"1. 응모 관리 > 발송상태 관리 진입
2. 엑셀 다운로드 클릭",발송 내역이 엑셀로 다운로드된다.
어드민,응모 관리_037,발송상태 관리,,1,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 확인","전체 발송 상태에 맞는 목록이 노출된다.

체크박스/번호/유형/이미지/타이틀명/티켓명/프로필명/휴대폰번호/이메일주소/생성일시/등록자/처리일시/상태"
어드민,응모 관리_038,발송상태 관리,,2,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송완료처리 클릭","발송완료 확인 팝업이 노출된다.

 - 타이틀 : 발송완료
 - 메모 입력 항목
 - 문구 : 발송완료 처리 하시겠습니까?
 - 버튼 : 확인/취소
"
어드민,응모 관리_039,발송상태 관리,,3,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송완료처리 클릭
5. 닫기 클릭",발송 준비 상태로 유지된다.
어드민,응모 관리_040,발송상태 관리,,4,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송완료처리 클릭
5. 확인 클릭","발송 완료 탭으로 이동되며 상태가 발송완료로 변경된다.
입력한 메모가 저장된다."
어드민,응모 관리_041,발송상태 관리,,5,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송취소처리 클릭","발송취소 확인 팝업이 노출된다.

 - 타이틀 : 발송취소
 - 메모 입력 항목
 - 문구 : 발송취소 처리 하시겠습니까?
 - 버튼 : 확인/닫기
"
어드민,응모 관리_042,발송상태 관리,,6,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송취소처리 클릭
5. 닫기 클릭",발송 준비 상태로 유지된다.
어드민,응모 관리_043,발송상태 관리,,7,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송준비
3. 목록 내에 내역 체크
4. 발송취소처리 클릭
5. 확인 클릭","발송 취소 탭으로 이동되며 상태가 발송취소로 변경된다.
입력한 메모가 저장된다."
어드민,응모 관리_044,발송상태 관리,,1,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송완료
3. 목록 확인","발송완료 상태의 목록이 노출된다.

체크박스/번호/유형/이미지/타이틀명/티켓명/프로필명/휴대폰번호/이메일주소/생성일시/등록자/처리일시/상태"
어드민,응모 관리_045,발송상태 관리,,2,"1. 응모 관리 > 발송상태 관리 진입
2. 필터 : 발송취소
3. 목록 확인","발송취소 상태의 목록이 노출된다.

체크박스/번호/유형/이미지/타이틀명/티켓명/프로필명/휴대폰번호/이메일주소/생성일시/등록자/처리일시/상태"
어드민,챌린지 관리_001,챌린지 목록,,1,"1. 챌린지 관리 > 챌린지 목록 진입
2. 목록 확인","챌린지 목록이 노출된다.

번호/유형/이미지/타이틀명/[참여자수/목표(달성률)]/시작일시/종료일시/노출상태/등록자/등록일시"
어드민,챌린지 관리_002,챌린지 목록,,2,"1. 챌린지 관리 > 챌린지 목록 진입
2. 검색 필터 확인",검색 필터에 따른 내역이 리스트에 노출된다.
어드민,챌린지 관리_003,챌린지 목록,,1,"1. 챌린지 관리 > 챌린지 목록 진입
2. 목록 클릭","챌린지 상세 페이지로 이동된다.

  - 기본정보 : 타이틀명, 서브타이틀. 태그, 챌린지 시작일시, 챌린지 종료일시, 노출여부, 이미지
 - 상세정보
 - 챌린지 설정 : 챌린지 유형, 응모패스 보상지급, 최대 참여가능횟수, 목표설정, 목표인원, 목표명
 - 인증 현황 : 리스트 , 인증샷 승인, 인증샷 반려
 - 수정, 닫기 버튼"
어드민,챌린지 관리_004,챌린지 목록,,1,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 승인 클릭","아래 팝업이 노출된다.

선택한 인증샷을 승인 처리 하시겠습니까?’ [확인][취소]"
어드민,챌린지 관리_005,챌린지 목록,,2,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 승인 클릭
4. 취소 클릭",팝업 닫히며 상세페이지 유지된다.
어드민,챌린지 관리_006,챌린지 목록,,3,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 승인 클릭
4. 확인 클릭",인증샷 승인되며 인증승인 상태로 변경된다.
어드민,챌린지 관리_007,챌린지 목록,,4,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 반려 클릭","아래 팝업이 노출된다.

선택한 인증샷을 반려 처리 하시겠습니까?’[확인][취소]"
어드민,챌린지 관리_008,챌린지 목록,,5,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 반려 클릭
4. 취소 클릭",팝업 닫히며 상세페이지 유지된다.
어드민,챌린지 관리_009,챌린지 목록,,6,"1. 챌린지 상세 페이지 진입
2. 인증 현황 체크
3. 인증샷 반려 클릭
4. 확인 클릭",인증샷 반려되며 인증실패 상태로 변경된다.
어드민,챌린지 관리_010,챌린지 목록,,1,"1. 챌린지 상세페이지 진입
2. 수정 버튼 클릭",챌린지 수정 페이지로 이동된다.
어드민,챌린지 관리_011,챌린지 목록,,2,"1. 챌린지 상세페이지 진입
2. 수정 클릭 > 취소 클릭","취소 확인 팝업이 노출된다.

 - 문구 : 취소 하시겠습니까?
 - 버튼 : [취소], [확인]"
어드민,챌린지 관리_012,챌린지 목록,,3,"1. 챌린지 수정페이지 진입
2. 취소 클릭 > [취소] 클릭",팝업 닫히며 수정 페이지 유지 확인
어드민,챌린지 관리_013,챌린지 목록,,4,"1. 챌린지 수정페이지 진입
2. 취소 클릭 > [확인] 클릭",수정 페이지 닫히며 상세페이지 노출 확인
어드민,챌린지 관리_014,챌린지 목록,,1,"1. 챌린지 수정페이지 진입
2. [저장] 클릭","수정 확인 팝업이 노출된다.

 - 문구 : 수정 하시겠습니까?
 - 버튼 : [취소], [확인]"
어드민,챌린지 관리_015,챌린지 목록,,2,"1. 챌린지 수정페이지 진입
2. 저장 클릭 > [취소] 클릭",팝업 닫히며 수정 페이지 유지 확인
어드민,챌린지 관리_016,챌린지 목록,,3,"1. 챌린지 수정페이지 진입
2. 저장 클릭 > [확인] 클릭",수정한 내용 저장되며 리스트로 이동된다.
어드민,챌린지 관리_017,챌린지 목록,,1,1. 챌린지 관리 > [등록] 클릭,"챌린지 등록 페이지로 이동된다.

 - 기본정보 : 타이틀명, 서브타이틀. 태그, 챌린지 시작일시, 챌린지 종료일시, 노출여부, 이미지
 - 상세정보
 - 챌린지 설정 : 챌린지 유형, 응모패스 보상지급, 최대 참여가능횟수, 목표설정, 목표인원, 목표명
 - [취소]/[등록]"
어드민,챌린지 관리_018,챌린지 목록,,2,"1. 챌린지 관리 > [등록] 클릭
2. 내용 입력 > [저장] 클릭",응모 등록되며 챌린지 시작일시에 앱 > 노출되는지 확인
어드민,챌린지 관리_019,챌린지 목록,,3,"1. 챌린지 관리 > [등록] 클릭
2. 내용 입력 > [취소] 클릭",챌린지 등록되지 않으며 목록으로 이동된다.
어드민,챌린지 관리_020,인증샷 승인관리,,1,"1. 챌린지 관리 > 인증샷 승인관리 탭 진입
2. 목록 확인","필터 : 전체, 승인대기, 인증성공, 인증실패
리스트 : 번호/유형/프로필명/인증샷/등록일시/처리일시/인증상태/지급된 응모패스"
어드민,챌린지 관리_021,인증샷 승인관리,,2,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 확인","아래와 같이 노출된다.

번호/유형/타이틀명/인증샷/등록일시/처리일시/인증상태
인증샷 승인, 인증샷 반려 버튼"
어드민,챌린지 관리_022,인증샷 승인관리,,3,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 승인] 버튼 클릭","안내 팝업이 노출된다.

 - 문구 : 선택한 인증샷을 승인하시겠습니까?
 - 버튼 : 확인/취소"
어드민,챌린지 관리_023,인증샷 승인관리,,4,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 승인] 버튼 클릭
5. 취소 클릭",인증샷 승인되지 않으며 팝업이 닫힌다.
어드민,챌린지 관리_024,인증샷 승인관리,,5,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 승인] 버튼 클릭
5. 확인 클릭","인증샷 승인되며 인증승인 상태로 변경된다.
인증 승인 탭으로 이동된다."
어드민,챌린지 관리_025,인증샷 승인관리,,6,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 반려] 버튼 클릭","안내 팝업이 노출된다.

 - 타이틀 : 반려
 - 반려 사유 입력 영역
 - 문구 : 선택한 인증샷을 반려하시겠습니까?
 - 버튼 : 확인/취소"
어드민,챌린지 관리_026,인증샷 승인관리,,7,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 반려] 버튼 클릭
5. 취소 클릭",인증샷 반려되지 않으며 팝업이 닫힌다.
어드민,챌린지 관리_027,인증샷 승인관리,,8,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 반려] 버튼 클릭
5. 반려사유 미입력",확인 버튼 비활성화 상태로 반려 불가능
어드민,챌린지 관리_028,인증샷 승인관리,,9,"1. 챌린지 관리 > 인증샷 승인관리 탭
2. 필터 : 승인대기
3. 목록 내에 내역 체크
4. [인증샷 반려] 버튼 클릭
5. 반려사유 입력","확인 버튼 활성화되며 확인 클릭 시 인증실패 상태로 변경된다.
인증 실패 탭으로 이동된다.

* 반려 처리시 사용자화면 챌린지상세>챌린지보드에서 비노출 처리됨,
* 마이페이지>나의 챌린지내역에서는 계속 노출"
로그인 ,통합회원 로그인,로그인 동작 확인,,1,"1. 아이디/비밀번호 입력
2. 로그인 버튼 클릭",통합계정 로그인되며 서비스 메인화면으로 이동된다.
로그인,네이버 로그인,로그인 동작 확인,,1,"1. 네이버 로그인 클릭
2. 네이버 아이디/비밀번호 입력
3. 로그인 클릭",네이버 계정으로 로그인되며 서비스 메인화면으로 이동된다.
로그인,카카오 로그인,로그인 동작 확인,,1,"1. 카카오 로그인 클릭
2. 카카오 아이디/비밀번호 입력
3. 로그인 클릭",카카오 계정으로 로그인되며 서비스 메인화면으로 이동된다.
로그인,페이스북 로그인,로그인 동작 확인,,1,"1. 페이스북 로그인 클릭
2. 페이스북 아이디/비밀번호 입력
3. 로그인 클릭",페이스북 계정으로 로그인되며 서비스 메인화면으로 이동된다.
로그인,애플 로그인,로그인 동작 확인,,1,"1. 애플 로그인 클릭
2. 애플 아이디/비밀번호 입력
3. 로그인 클릭",애플 계정으로 로그인되며 서비스 메인화면으로 이동된다.
통합회원전환,통합계정ID 로그인_001,-,통합계정ID 존재,1,1. 통합계정으로 로그인 실행,통합회원 계정 결합 약관동의 페이지가 노출된다.
통합회원전환,통합계정ID 로그인_002,약관동의 페이지,통합계정ID 존재,2,1. 약관동의 페이지 UI 확인,"아래와 같이 노출
- 타이틀 : 통합회원id전환 및 결합
- 마블러스 통합ID로 전환하시면 One-ID로  
서비스의 코인을사용하실 수 있습니다.
- 전체약관 동의 체크박스
- [필수]통합ID서비스를 위한 개인정보 제공동의 체크박스
- 다음에 하기 버튼
- 확인 버튼"
통합회원전환,통합계정ID 로그인_003,약관동의 페이지,통합계정ID 존재,3,1. 다음에 하기 버튼 클릭,"통합계정 결합은 이루어지지 않고 로그인이 완료된다.
해당 계정으로 로그아웃 -> 재로그인 시 다시 계정 결합 플로우가 노출된다."
통합회원전환,통합계정ID 로그인_004,약관동의 페이지,,4,"1. 필수약관 및 전체약관 동의 체크하지 않음
2. 확인 버튼 활성화 여부 확인",확인 버튼이 비활성화 되며 버튼 클릭 시 반응하지 않는다.
통합회원전환,통합계정ID 로그인_005,약관동의 페이지,,5,"1. 필수약관 체크
2. 확인 버튼 활성화 여부 확인",확인 버튼이 활성화된다.
통합회원전환,통합계정ID 로그인_006,약관동의 페이지,,6,"1. 전체약관 체크
2. 확인 버튼 활성화 여부 및 필수약관 체크 여부 확인",확인 버튼이 활성화되며 필수약관 체크가 자동으로 이루어진다.
통합회원전환,통합계정ID 로그인_007,약관동의 페이지,,7,1. 필수약관 > 버튼 클릭,약관동의 개인정보 제공동의 팝업이 노출된다.
통합회원전환,통합계정ID 로그인_008,약관동의 페이지,개인정보 제공동의 팝업 노출 상태,8,1. x 버튼 클릭,팝업이 닫히며 약관동의 페이지가 노출된다.
통합회원전환,통합계정ID 로그인_009,약관동의 페이지,,9,"1. 전체약관 체크
2. 확인 버튼 클릭",휴대폰 본인 인증 페이지로 이동된다.
통합회원전환,통합계정 PASS 인증_001,휴대폰 본인 인증 페이지,통합계정ID 존재,1,1. 본인 인증 페이지 UI 확인,"아래와 같이 노출
- 타이틀 : 통합회원id전환 및 결합
- 기존 이용 사이트(밈즈, 푸드버스샵, 폴콘샵, 푸드버스 오더)
통합회원ID 전환여부 확인 및 기존 계정정보 연결을 위해 이름/휴대폰번호/CI조회 후 전환을 진행합니다.
- 통합회원 ID 전환은 만 14세 이상만 가능합니다.
서비스 회원가입 여부 확인을 위해 아래 정보로 조회가 진행됩니다.
조회정보 : 이름.  휴대폰번호, 생년월일, Ci
- 취소 버튼
- 휴대폰 인증 버튼"
통합회원전환,통합계정 PASS 인증_002,휴대폰 본인 인증 페이지,,2,1. 취소 버튼 클릭,"통합계정 결합은 이루어지지 않고 로그인이 완료되며 서비스 메인페이지로 이동된다.
해당 계정으로 로그아웃 -> 재로그인 시 다시 계정 결합 플로우가 노출된다."
통합회원전환,통합계정 PASS 인증_003,휴대폰 본인 인증 페이지,,3,1. 휴대폰 인증 버튼 클릭,PASS 인증 페이지로 이동된다.
통합회원전환,통합계정 PASS 인증_004,PASS 인증 완료,,4,1. PASS 인증 완료,통합회원ID 결합 페이지로 이동된다.
통합회원전환,통합계정 결합 페이지_001,통합회원 ID 결합,통합계정ID 존재,1,1. 통합계정ID 가 존재하는 경우 통합회원 ID 결합 페이지 확인,"아래와 같이 노출
- 타이틀 : 통합회원ID로 결합
- 통합회원ID가 존재합니다. 
해당계정을 통합회원ID로 결합하시면 One-ID로  
사이트를 편리하게 이용하실 수 있습니다.
- 계정 정보
통합회원 ID : nami1004 
통합회원ID 전환일시 : $YYYY-MM-DD HH:MM:SS$ 
보유코인 : 5,000cn
- [유의사항]
ID 전환 및 결합시 코인정책 확인 후 재정의
- 취소 버튼
- 통합회원 결합 버튼"
